PaperID,CageID,Cabinet,Block,Population,Country,Lat,Long,Photoperiod,Generation,NumPupae,BFDate,OvipositionDate,InitialEggs,Subsampled,H1IndDate,H1CtDate,H1Count,H2IndDate,H2CtDate,H2Count,EmbryoCtDate,EmbryoCount,TotalHatch,TotalLarvaeEmbryos,Notes1,Notes2,,,,,,,,,,,,,,,,
161-4,161,6,A,OAK,US,28.85,-80.9,12.5,F3,69,5/7/19,5/20/19,0,n,6/3/19,6/5/19,0,6/15/19,6/16/19,0,6/17/19,0,0,0,NA,NA,,,,,,,,,,,,,,,,
162-4,162,6,A,PBS,US,26.67,-80.2,12.5,F3,53,5/7/19,5/20/19,0,n,6/3/19,6/5/19,0,6/15/19,6/16/19,0,6/17/19,0,0,0,NA,NA,,,,,,,,,,,,,,,,
163-4,163,6,A,SAG,JP,33.25,130.3,12.5,F4,76,5/7/19,5/20/19,109,n,6/3/19,6/5/19,0,6/15/19,6/16/19,0,6/17/19,99,0,99,NA,NA,,,,,,,,,,,,,,,,
164-4,164,6,A,SEN,JP,38.29,140.9,12.5,F3,66,5/7/19,5/20/19,127,n,6/3/19,6/5/19,1,6/15/19,6/16/19,2,6/17/19,112,3,115,NA,NA,,,,,,,,,,,,,,,,
165-4,165,6,A,WAV,US,37.05,-77.1,12.5,F3,64,5/7/19,5/20/19,60,n,6/3/19,6/5/19,0,6/15/19,6/16/19,0,6/17/19,49,0,49,NA,NA,,,,,,,,,,,,,,,,
166-4,166,7,A,BER,US,39.77,-74.9,14.25,F3,64,5/6/19,5/20/19,0,n,6/4/19,6/6/19,0,6/15/19,6/16/19,0,6/17/19,0,0,0,NA,NA,,,,,,,,,,,,,,,,
167-4,167,7,A,BRU,US,31.13,-81.5,14.25,F3,64,5/6/19,5/20/19,0,n,6/4/19,6/6/19,0,6/15/19,6/16/19,0,6/17/19,0,0,0,NA,NA,,,,,,,,,,,,,,,,
168-4,168,7,A,KAG,JP,31.6,130.6,14.25,F4,73,5/6/19,5/20/19,17,n,6/4/19,6/6/19,12,6/15/19,6/16/19,0,6/17/19,0,12,12,NA,NA,,,,,,,,,,,,,,,,
169-4,169,7,A,KAN,JP,36.56,136.7,14.25,F3,55,5/6/19,5/20/19,30,n,6/4/19,6/6/19,11,6/15/19,6/16/19,0,6/17/19,0,11,11,NA,NA,,,,,,,,,,,,,,,,
170-4,170,7,A,KYO,JP,35,135.8,14.25,F4,66,5/6/19,5/20/19,149,n,6/4/19,6/6/19,103,6/15/19,6/16/19,0,6/17/19,1,103,104,NA,NA,,,,,,,,,,,,,,,,
171-4,171,7,A,NVA,US,36.35,-78.4,14.25,F3,57,5/6/19,5/20/19,49,n,6/4/19,6/6/19,31,6/15/19,6/16/19,0,6/17/19,0,31,31,NA,NA,,,,,,,,,,,,,,,,
172-4,172,7,A,OAK,US,28.85,-80.9,14.25,F3,71,5/6/19,5/20/19,15,n,6/4/19,6/6/19,9,6/15/19,6/16/19,0,6/17/19,0,9,9,NA,NA,,,,,,,,,,,,,,,,
173-4,173,7,A,PBS,US,26.67,-80.2,14.25,F3,57,5/6/19,5/20/19,0,n,6/4/19,6/6/19,0,6/15/19,6/16/19,0,6/17/19,0,0,0,NA,NA,,,,,,,,,,,,,,,,
174-4,174,7,A,SAG,JP,33.25,130.3,14.25,F4,76,5/6/19,5/20/19,70,n,6/4/19,6/6/19,53,6/15/19,6/16/19,0,6/17/19,0,53,53,NA,NA,,,,,,,,,,,,,,,,
175-4,175,7,A,SEN,JP,38.29,140.9,14.25,F3,65,5/6/19,5/20/19,23,n,6/4/19,6/6/19,21,6/15/19,6/16/19,0,6/17/19,0,21,21,NA,NA,,,,,,,,,,,,,,,,
176-4,176,7,A,WAV,US,37.05,-77.1,14.25,F3,64,5/6/19,5/20/19,0,n,6/4/19,6/6/19,0,6/15/19,6/16/19,0,6/17/19,0,0,0,NA,NA,,,,,,,,,,,,,,,,
177-4,177,8,A,BER,US,39.77,-74.9,13.5,F3,65,5/8/19,5/20/19,115,n,6/3/19,6/5/19,7,6/15/19,6/16/19,0,6/17/19,84,7,91,NA,NA,,,,,,,,,,,,,,,,
178-4,178,8,A,BRU,US,31.13,-81.5,13.5,F3,66,5/8/19,5/20/19,102,n,6/3/19,6/5/19,86,6/15/19,6/16/19,0,6/17/19,0,86,86,NA,NA,,,,,,,,,,,,,,,,
179-4,179,8,A,KAG,JP,31.6,130.6,13.5,F4,71,5/8/19,5/20/19,173,n,6/3/19,6/5/19,73,6/15/19,6/16/19,18,6/17/19,57,91,148,NA,NA,,,,,,,,,,,,,,,,
180-4,180,8,A,KAN,JP,36.56,136.7,13.5,F3,54,5/8/19,5/20/19,223,n,6/3/19,6/5/19,55,6/15/19,6/16/19,9,6/17/19,131,64,195,NA,NA,,,,,,,,,,,,,,,,
181-4,181,8,A,KYO,JP,35,135.8,13.5,F4,63,5/8/19,5/20/19,243,n,6/3/19,6/5/19,69,6/15/19,6/16/19,3,6/17/19,144,72,216,NA,NA,,,,,,,,,,,,,,,,
182-4,182,8,A,NVA,US,36.35,-78.4,13.5,F3,54,5/8/19,5/20/19,260,n,6/3/19,6/5/19,50,6/15/19,6/16/19,4,6/17/19,171,54,225,NA,NA,,,,,,,,,,,,,,,,
183-4,183,8,A,OAK,US,28.85,-80.9,13.5,F3,68,5/8/19,5/20/19,162,n,6/3/19,6/5/19,134,6/15/19,6/16/19,1,6/17/19,1,135,136,NA,NA,,,,,,,,,,,,,,,,
184-4,184,8,A,PBS,US,26.67,-80.2,13.5,F3,54,5/8/19,5/20/19,164,n,6/3/19,6/5/19,111,6/15/19,6/16/19,1,6/17/19,2,112,114,NA,NA,,,,,,,,,,,,,,,,
185-4,185,8,A,SAG,JP,33.25,130.3,13.5,F4,76,5/8/19,5/20/19,292,n,6/3/19,6/5/19,91,6/15/19,6/16/19,18,6/17/19,163,109,272,NA,NA,,,,,,,,,,,,,,,,
186-4,186,8,A,SEN,JP,38.29,140.9,13.5,F3,65,5/8/19,5/20/19,280,y,6/3/19,6/5/19,9,6/15/19,6/16/19,4,6/17/19,260,13,273,NA,NA,,,,,,,,,,,,,,,,
187-4,187,8,A,WAV,US,37.05,-77.1,13.5,F3,64,5/8/19,5/20/19,199,n,6/3/19,6/5/19,17,6/15/19,6/16/19,0,6/17/19,154,17,171,NA,NA,,,,,,,,,,,,,,,,
188-4,188,9,A,BER,US,39.77,-74.9,12,F3,66,5/8/19,5/20/19,137,n,6/4/19,6/6/19,0,6/15/19,6/16/19,0,6/17/19,122,0,122,NA,NA,,,,,,,,,,,,,,,,
189-4,189,9,A,BRU,US,31.13,-81.5,12,F3,63,5/8/19,5/20/19,94,n,6/4/19,6/6/19,0,6/15/19,6/16/19,0,6/17/19,73,0,73,NA,NA,,,,,,,,,,,,,,,,
190-4,190,9,A,KAG,JP,31.6,130.6,12,F4,73,5/8/19,5/20/19,110,y,6/4/19,6/6/19,3,6/15/19,6/16/19,0,6/17/19,96,3,99,NA,NA,,,,,,,,,,,,,,,,
191-4,191,9,A,KAN,JP,36.56,136.7,12,F3,57,5/8/19,5/20/19,42,n,6/4/19,6/6/19,1,6/15/19,6/16/19,1,6/17/19,18,2,20,NA,NA,,,,,,,,,,,,,,,,
192-4,192,9,A,KYO,JP,35,135.8,12,F4,65,5/8/19,5/20/19,170,y,6/4/19,6/6/19,0,6/15/19,6/16/19,0,6/17/19,153,0,153,NA,NA,,,,,,,,,,,,,,,,
193-4,193,9,A,NVA,US,36.35,-78.4,12,F3,57,5/8/19,5/20/19,92,n,6/4/19,6/6/19,1,6/15/19,6/16/19,0,6/17/19,87,1,88,NA,NA,,,,,,,,,,,,,,,,
194-4,194,9,A,OAK,US,28.85,-80.9,12,F3,68,5/8/19,5/20/19,215,n,6/4/19,6/6/19,50,6/15/19,6/16/19,18,6/17/19,136,68,204,NA,NA,,,,,,,,,,,,,,,,
195-4,195,9,A,PBS,US,26.67,-80.2,12,F3,56,5/8/19,5/20/19,81,n,6/4/19,6/6/19,67,6/15/19,6/16/19,0,6/17/19,6,67,73,NA,NA,,,,,,,,,,,,,,,,
196-4,196,9,A,SAG,JP,33.25,130.3,12,F4,77,5/8/19,5/20/19,154,y,6/4/19,6/6/19,0,6/15/19,6/16/19,0,6/17/19,146,0,146,NA,NA,,,,,,,,,,,,,,,,
197-4,197,9,A,SEN,JP,38.29,140.9,12,F3,66,5/8/19,5/20/19,136,y,6/4/19,6/6/19,2,6/15/19,6/16/19,2,6/17/19,118,4,122,NA,NA,,,,,,,,,,,,,,,,
198-4,198,9,A,WAV,US,37.05,-77.1,12,F3,64,5/8/19,5/20/19,85,n,6/4/19,6/6/19,0,6/15/19,6/16/19,0,6/17/19,77,0,77,NA,NA,,,,,,,,,,,,,,,,
199-4,199,10,A,BER,US,39.77,-74.9,14,F3,64,5/7/19,5/20/19,0,n,6/3/19,6/5/19,0,6/15/19,6/16/19,0,6/17/19,0,0,0,NA,NA,,,,,,,,,,,,,,,,
200-4,200,10,A,BRU,US,31.13,-81.5,14,F3,63,5/7/19,5/20/19,91,n,6/3/19,6/5/19,73,6/15/19,6/16/19,0,6/17/19,0,73,73,NA,NA,,,,,,,,,,,,,,,,
201-4,201,10,A,KAG,JP,31.6,130.6,14,F4,73,5/7/19,5/20/19,24,n,6/3/19,6/5/19,17,6/15/19,6/16/19,1,6/17/19,1,18,19,NA,NA,,,,,,,,,,,,,,,,
202-4,202,10,A,KAN,JP,36.56,136.7,14,F3,59,5/7/19,5/20/19,24,n,6/3/19,6/5/19,3,6/15/19,6/16/19,0,6/17/19,21,3,24,NA,NA,,,,,,,,,,,,,,,,
203-4,203,10,A,KYO,JP,35,135.8,14,F4,66,5/7/19,5/20/19,141,n,6/3/19,6/5/19,115,6/15/19,6/16/19,2,6/17/19,3,117,120,NA,NA,,,,,,,,,,,,,,,,
204-4,204,10,A,NVA,US,36.35,-78.4,14,F3,56,5/7/19,5/20/19,55,n,6/3/19,6/5/19,25,6/15/19,6/16/19,0,6/17/19,14,25,39,NA,NA,,,,,,,,,,,,,,,,
205-4,205,10,A,OAK,US,28.85,-80.9,14,F3,69,5/7/19,5/20/19,74,n,6/3/19,6/5/19,61,6/15/19,6/16/19,0,6/17/19,0,61,61,NA,NA,,,,,,,,,,,,,,,,
206-4,206,10,A,PBS,US,26.67,-80.2,14,F3,53,5/7/19,5/20/19,103,n,6/3/19,6/5/19,0,6/15/19,6/16/19,74,6/17/19,1,74,75,may,have,not,had,food,on,hatch,1?,NA,,,,,,,,,
207-4,207,10,A,SAG,JP,33.25,130.3,14,F4,77,5/7/19,5/20/19,73,n,6/3/19,6/5/19,52,6/15/19,6/16/19,0,6/17/19,1,52,53,NA,NA,,,,,,,,,,,,,,,,
208-4,208,10,A,SEN,JP,38.29,140.9,14,F3,66,5/7/19,5/20/19,64,n,6/3/19,6/5/19,29,6/15/19,6/16/19,0,6/17/19,22,29,51,NA,NA,,,,,,,,,,,,,,,,
209-4,209,10,A,WAV,US,37.05,-77.1,14,F3,64,5/7/19,5/20/19,32,n,6/3/19,6/5/19,10,6/15/19,6/16/19,0,6/17/19,0,10,10,NA,NA,,,,,,,,,,,,,,,,
210-4,210,11,A,BER,US,39.77,-74.9,13.75,F3,65,5/7/19,5/20/19,0,n,6/4/19,6/6/19,0,6/15/19,6/16/19,0,6/17/19,0,0,0,NA,NA,,,,,,,,,,,,,,,,
211-4,211,11,A,BRU,US,31.13,-81.5,13.75,F3,66,5/7/19,5/20/19,55,n,6/4/19,6/6/19,34,6/15/19,6/16/19,0,6/17/19,1,34,35,NA,NA,,,,,,,,,,,,,,,,
212-4,212,11,A,KAG,JP,31.6,130.6,13.75,F4,72,5/7/19,5/20/19,89,n,6/4/19,6/6/19,46,6/15/19,6/16/19,3,6/17/19,4,49,53,NA,NA,,,,,,,,,,,,,,,,
213-4,213,11,A,KAN,JP,36.56,136.7,13.75,F3,54,5/7/19,5/20/19,86,n,6/4/19,6/6/19,29,6/15/19,6/16/19,3,6/17/19,10,32,42,NA,NA,,,,,,,,,,,,,,,,
214-4,214,11,A,KYO,JP,35,135.8,13.75,F4,64,5/7/19,5/20/19,127,n,6/4/19,6/6/19,62,6/15/19,6/16/19,1,6/17/19,37,63,100,NA,NA,,,,,,,,,,,,,,,,
215-4,215,11,A,NVA,US,36.35,-78.4,13.75,F3,57,5/7/19,5/20/19,31,n,6/4/19,6/6/19,20,6/15/19,6/16/19,0,6/17/19,1,20,21,NA,NA,,,,,,,,,,,,,,,,
216-4,216,11,A,OAK,US,28.85,-80.9,13.75,F3,69,5/7/19,5/20/19,75,n,6/4/19,6/6/19,69,6/15/19,6/16/19,0,6/17/19,0,69,69,NA,NA,,,,,,,,,,,,,,,,
217-4,217,11,A,PBS,US,26.67,-80.2,13.75,F3,57,5/7/19,5/20/19,0,n,6/4/19,6/6/19,0,6/15/19,6/16/19,0,6/17/19,0,0,0,NA,NA,,,,,,,,,,,,,,,,
218-4,218,11,A,SAG,JP,33.25,130.3,13.75,F4,77,5/7/19,5/20/19,62,n,6/4/19,6/6/19,53,6/15/19,6/16/19,0,6/17/19,5,53,58,NA,NA,,,,,,,,,,,,,,,,
219-4,219,11,A,SEN,JP,38.29,140.9,13.75,F3,66,5/7/19,5/20/19,172,y,6/4/19,6/6/19,14,6/15/19,6/16/19,2,6/17/19,136,16,152,NA,NA,,,,,,,,,,,,,,,,
220-4,220,11,A,WAV,US,37.05,-77.1,13.75,F3,64,5/7/19,5/20/19,0,n,6/4/19,6/6/19,0,6/15/19,6/16/19,0,6/17/19,0,0,0,Thrown,out,--,label,error?,NA,,,,,,,,,,,,
221-4,221,12,A,BER,US,39.77,-74.9,8,F3,63,5/8/19,5/20/19,188,n,6/3/19,6/5/19,1,6/15/19,6/16/19,1,6/17/19,162,2,164,NA,NA,,,,,,,,,,,,,,,,
222-4,222,12,A,BRU,US,31.13,-81.5,8,F3,63,5/8/19,5/20/19,173,n,6/3/19,6/5/19,9,6/15/19,6/16/19,0,6/17/19,130,9,139,NA,NA,,,,,,,,,,,,,,,,
223-4,223,12,A,KAG,JP,31.6,130.6,8,F4,73,5/8/19,5/20/19,334,y,6/3/19,6/5/19,1,6/15/19,6/16/19,1,6/17/19,300,2,302,NA,NA,,,,,,,,,,,,,,,,
224-4,224,12,A,KAN,JP,36.56,136.7,8,F3,59,5/8/19,5/20/19,18,n,6/3/19,6/5/19,0,6/15/19,6/16/19,0,6/17/19,13,0,13,NA,NA,,,,,,,,,,,,,,,,
225-4,225,12,A,KYO,JP,35,135.8,8,F4,67,5/8/19,5/20/19,239,y,6/3/19,6/5/19,0,6/15/19,6/16/19,0,6/17/19,211,0,211,NA,NA,,,,,,,,,,,,,,,,
226-4,226,12,A,NVA,US,36.35,-78.4,8,F3,57,5/8/19,5/20/19,242,n,6/3/19,6/5/19,0,6/15/19,6/16/19,0,6/17/19,214,0,214,NA,NA,,,,,,,,,,,,,,,,
227-4,227,12,A,OAK,US,28.85,-80.9,8,F3,69,5/8/19,5/20/19,179,n,6/3/19,6/5/19,78,6/15/19,6/16/19,4,6/17/19,84,82,166,NA,NA,,,,,,,,,,,,,,,,
228-4,228,12,A,PBS,US,26.67,-80.2,8,F3,52,5/8/19,5/20/19,28,n,6/3/19,6/5/19,23,6/15/19,6/16/19,0,6/17/19,0,23,23,NA,NA,,,,,,,,,,,,,,,,
229-4,229,12,A,SAG,JP,33.25,130.3,8,F4,76,5/8/19,5/20/19,219,y,6/3/19,6/5/19,0,6/15/19,6/16/19,0,6/17/19,210,0,210,NA,NA,,,,,,,,,,,,,,,,
230-4,230,12,A,SEN,JP,38.29,140.9,8,F3,66,5/8/19,5/20/19,241,n,6/3/19,6/5/19,4,6/15/19,6/16/19,0,6/17/19,228,4,232,NA,NA,,,,,,,,,,,,,,,,
231-4,231,12,A,WAV,US,37.05,-77.1,8,F3,67,5/8/19,5/20/19,30,n,6/3/19,6/5/19,0,6/15/19,6/16/19,0,6/17/19,29,0,29,NA,NA,,,,,,,,,,,,,,,,
232-4,232,13,A,BER,US,39.77,-74.9,8,F3,64,5/6/19,5/20/19,26,n,6/4/19,6/6/19,0,6/15/19,6/16/19,0,6/17/19,20,0,20,NA,NA,,,,,,,,,,,,,,,,
233-4,233,13,A,BRU,US,31.13,-81.5,8,F3,63,5/6/19,5/20/19,47,n,6/4/19,6/6/19,0,6/15/19,6/16/19,0,6/17/19,41,0,41,NA,NA,,,,,,,,,,,,,,,,
234-4,234,13,A,KAG,JP,31.6,130.6,8,F4,72,5/6/19,5/20/19,79,n,6/4/19,6/6/19,0,6/15/19,6/16/19,1,6/17/19,71,1,72,NA,NA,,,,,,,,,,,,,,,,
235-4,235,13,A,KAN,JP,36.56,136.7,8,F3,58,5/6/19,5/20/19,23,n,6/4/19,6/6/19,0,6/15/19,6/16/19,0,6/17/19,22,0,22,NA,NA,,,,,,,,,,,,,,,,
236-4,236,13,A,KYO,JP,35,135.8,8,F4,67,5/6/19,5/20/19,78,n,6/4/19,6/6/19,1,6/15/19,6/16/19,0,6/17/19,66,1,67,NA,NA,,,,,,,,,,,,,,,,
237-4,237,13,A,NVA,US,36.35,-78.4,8,F3,57,5/6/19,5/20/19,25,n,6/4/19,6/6/19,0,6/15/19,6/16/19,0,6/17/19,24,0,24,NA,NA,,,,,,,,,,,,,,,,
238-4,238,13,A,OAK,US,28.85,-80.9,8,F3,69,5/6/19,5/20/19,23,n,6/4/19,6/6/19,2,6/15/19,6/16/19,0,6/17/19,18,2,20,NA,NA,,,,,,,,,,,,,,,,
239-4,239,13,A,PBS,US,26.67,-80.2,8,F3,53,5/6/19,5/20/19,12,n,6/4/19,6/6/19,10,6/15/19,6/16/19,0,6/17/19,0,10,10,NA,NA,,,,,,,,,,,,,,,,
240-4,240,13,A,SAG,JP,33.25,130.3,8,F4,77,5/6/19,5/20/19,91,n,6/4/19,6/6/19,0,6/15/19,6/16/19,0,6/17/19,86,0,86,NA,NA,,,,,,,,,,,,,,,,
241-4,241,13,A,SEN,JP,38.29,140.9,8,F3,66,5/6/19,5/20/19,24,n,6/4/19,6/6/19,0,6/15/19,6/16/19,0,6/17/19,22,0,22,NA,NA,,,,,,,,,,,,,,,,
242-4,242,13,A,WAV,US,37.05,-77.1,8,F3,67,5/6/19,5/20/19,0,n,6/4/19,6/6/19,0,6/15/19,6/16/19,0,6/17/19,0,0,0,NA,NA,,,,,,,,,,,,,,,,
300-1,300,1,B,FAY,US,35.03,-78.1,16,F3,96,7/24/19,7/29/19,327,n,8/12/19,8/14/19,142,8/27/19,8/28/19,5,8/29/19,3,147,150,NA,NA,,,,,,,,,,,,,,,,
301-1,301,1,B,FEM,US,27.58,-80.4,16,F3,69,7/24/19,7/29/19,293,n,8/12/19,8/14/19,162,8/27/19,8/28/19,0,8/29/19,5,162,167,NA,NA,,,,,,,,,,,,,,,,
302-1,302,1,B,JAC,US,30.33,-81.8,16,F3,91,7/24/19,7/29/19,417,n,8/12/19,8/14/19,251,8/27/19,8/28/19,5,8/29/19,4,256,260,NA,NA,,,,,,,,,,,,,,,,
303-1,303,1,B,MAN,US,38.63,-77.4,16,F3,96,7/24/19,7/29/19,387,y,8/12/19,8/14/19,157,8/27/19,8/28/19,15,8/29/19,3,172,175,Many,flat,eggs,NA,,,,,,,,,,,,,,
304-1,304,1,B,NEW,US,40.73,-74.1,16,F3,99,7/24/19,7/29/19,363,n,8/12/19,8/14/19,260,8/27/19,8/28/19,4,8/29/19,2,264,266,NA,NA,,,,,,,,,,,,,,,,
305-1,305,1,B,NIG,JP,37.91,139,16,F3,77,7/24/19,7/29/19,190,n,8/12/19,8/14/19,89,8/27/19,8/28/19,12,8/29/19,7,101,108,NA,NA,,,,,,,,,,,,,,,,
306-1,306,1,B,OKI,JP,26.2,127.8,16,F4,101,7/24/19,7/29/19,94,n,8/12/19,8/14/19,65,8/27/19,8/28/19,4,8/29/19,2,69,71,NA,NA,,,,,,,,,,,,,,,,
307-1,307,1,B,TAK,JP,35.35,136,16,F3,103,7/24/19,7/29/19,196,n,8/12/19,8/14/19,112,8/27/19,8/28/19,0,8/29/19,3,112,115,NA,NA,,,,,,,,,,,,,,,,
308-1,308,1,B,YAM,JP,34.18,131.5,16,F4,74,7/24/19,7/29/19,320,n,8/12/19,8/14/19,147,8/27/19,8/28/19,16,8/29/19,2,163,165,NA,NA,,,,,,,,,,,,,,,,
309-1,309,1,B,YAT,JP,32.65,130.6,16,F3,102,7/24/19,7/29/19,239,n,8/12/19,8/14/19,145,8/27/19,8/28/19,2,8/29/19,4,147,151,NA,NA,,,,,,,,,,,,,,,,
310-1,310,1,B,ZIO,US,33.75,-80,16,F3,94,7/24/19,7/29/19,555,n,8/12/19,8/14/19,360,8/27/19,8/28/19,24,8/29/19,5,384,389,Many,flat,eggs,NA,,,,,,,,,,,,,,
311-1,311,2,B,FAY,US,35.03,-78.1,13,F3,97,7/23/19,7/29/19,435,n,8/11/19,8/13/19,48,8/27/19,8/28/19,13,8/29/19,314,61,375,NA,NA,,,,,,,,,,,,,,,,
312-1,312,2,B,FEM,US,27.58,-80.4,13,F3,70,7/23/19,7/29/19,665,n,8/11/19,8/13/19,472,8/27/19,8/28/19,38,8/29/19,8,510,518,NA,NA,,,,,,,,,,,,,,,,
313-1,313,2,B,JAC,US,30.33,-81.8,13,F3,92,7/23/19,7/29/19,375,n,8/11/19,8/13/19,101,8/27/19,8/28/19,63,8/29/19,141,164,305,NA,NA,,,,,,,,,,,,,,,,
314-1,314,2,B,MAN,US,38.63,-77.4,13,F3,95,7/23/19,7/29/19,606,y,8/11/19,8/13/19,7,8/27/19,8/28/19,1,8/29/19,496,8,504,NA,NA,,,,,,,,,,,,,,,,
315-1,315,2,B,NEW,US,40.73,-74.1,13,F3,100,7/23/19,7/29/19,530,y,8/11/19,8/13/19,7,8/27/19,8/28/19,2,8/29/19,434,9,443,NA,some,still,dark,,,,,,,,,,,,,,
316-1,316,2,B,NIG,JP,37.91,139,13,F3,77,7/23/19,7/29/19,423,y,8/11/19,8/13/19,3,8/27/19,8/28/19,0,8/29/19,380,3,383,NA,NA,,,,,,,,,,,,,,,,
317-1,317,2,B,OKI,JP,26.2,127.8,13,F4,101,7/23/19,7/29/19,222,n,8/11/19,8/13/19,153,8/27/19,8/28/19,17,8/29/19,14,170,184,NA,NA,,,,,,,,,,,,,,,,
318-1,318,2,B,TAK,JP,35.35,136,13,F3,105,7/23/19,7/29/19,420,y,8/11/19,8/13/19,25,8/27/19,8/28/19,2,8/29/19,331,27,358,NA,NA,,,,,,,,,,,,,,,,
319-1,319,2,B,YAM,JP,34.18,131.5,13,F4,75,7/23/19,7/29/19,428,n,8/11/19,8/13/19,14,8/27/19,8/28/19,2,8/29/19,381,16,397,NA,NA,,,,,,,,,,,,,,,,
320-1,320,2,B,YAT,JP,32.65,130.6,13,F3,103,7/23/19,7/29/19,567,n,8/11/19,8/13/19,46,8/27/19,8/28/19,11,8/29/19,422,57,479,NA,NA,,,,,,,,,,,,,,,,
321-1,321,2,B,ZIO,US,33.75,-80,13,F3,94,7/23/19,7/29/19,446,y,8/11/19,8/13/19,10,8/27/19,8/28/19,9,8/29/19,351,19,370,NA,NA,,,,,,,,,,,,,,,,
322-1,322,3,B,FAY,US,35.03,-78.1,12.75,F3,97,7/23/19,7/29/19,499,n,8/12/19,8/14/19,38,8/27/19,8/28/19,8,8/29/19,394,46,440,NA,NA,,,,,,,,,,,,,,,,
323-1,323,3,B,FEM,US,27.58,-80.4,12.75,F3,68,7/23/19,7/29/19,772,n,8/12/19,8/14/19,386,8/27/19,8/28/19,190,8/29/19,19,576,595,NA,NA,,,,,,,,,,,,,,,,
324-1,324,3,B,JAC,US,30.33,-81.8,12.75,F3,90,7/23/19,7/29/19,476,y,8/12/19,8/14/19,187,8/27/19,8/28/19,29,8/29/19,206,216,422,NA,NA,,,,,,,,,,,,,,,,
325-1,325,3,B,MAN,US,38.63,-77.4,12.75,F3,95,7/23/19,7/29/19,484,y,8/12/19,8/14/19,10,8/27/19,8/28/19,2,8/29/19,437,12,449,NA,NA,,,,,,,,,,,,,,,,
326-1,326,3,B,NEW,US,40.73,-74.1,12.75,F3,99,7/23/19,7/29/19,666,y,8/12/19,8/14/19,18,8/27/19,8/28/19,2,8/29/19,509,20,529,NA,lots,hatched,in,bleach,,,,,,,,,,,,,
327-1,327,3,B,NIG,JP,37.91,139,12.75,F3,77,7/23/19,7/29/19,556,n,8/12/19,8/14/19,2,8/27/19,8/28/19,0,8/29/19,408,2,410,NA,NA,,,,,,,,,,,,,,,,
328-1,328,3,B,OKI,JP,26.2,127.8,12.75,F4,100,7/23/19,7/29/19,496,n,8/12/19,8/14/19,293,8/27/19,8/28/19,115,8/29/19,40,408,448,NA,NA,,,,,,,,,,,,,,,,
329-1,329,3,B,TAK,JP,35.35,136,12.75,F3,104,7/23/19,7/29/19,554,y,8/12/19,8/14/19,28,8/27/19,8/28/19,0,8/29/19,423,28,451,NA,NA,,,,,,,,,,,,,,,,
330-1,330,3,B,YAM,JP,34.18,131.5,12.75,F4,73,7/23/19,7/29/19,432,y,8/12/19,8/14/19,19,8/27/19,8/28/19,2,8/29/19,359,21,380,NA,NA,,,,,,,,,,,,,,,,
331-1,331,3,B,YAT,JP,32.65,130.6,12.75,F3,102,7/23/19,7/29/19,382,y,8/12/19,8/14/19,124,8/27/19,8/28/19,2,8/29/19,200,126,326,NA,NA,,,,,,,,,,,,,,,,
332-1,332,3,B,ZIO,US,33.75,-80,12.75,F3,95,7/23/19,7/29/19,780,y,8/12/19,8/14/19,113,8/27/19,8/28/19,2,8/29/19,551,115,666,NA,NA,,,,,,,,,,,,,,,,
333-1,333,4,B,FAY,US,35.03,-78.1,14.5,F3,95,7/22/19,7/29/19,315,n,8/11/19,8/13/19,204,8/27/19,8/28/19,10,8/29/19,8,214,222,84,hatched,before,count,NA,,,,,,,,,,,,,
334-1,334,4,B,FEM,US,27.58,-80.4,14.5,F3,69,7/22/19,7/29/19,36,n,8/11/19,8/13/19,17,8/27/19,8/28/19,1,8/29/19,1,18,19,17,hatched,before,count,NA,,,,,,,,,,,,,
335-1,335,4,B,JAC,US,30.33,-81.8,14.5,F3,92,7/22/19,7/29/19,304,n,8/11/19,8/13/19,257,8/27/19,8/28/19,3,8/29/19,17,260,277,128,hatched,before,count,NA,,,,,,,,,,,,,
336-1,336,4,B,MAN,US,38.63,-77.4,14.5,F3,95,7/22/19,7/29/19,339,y,8/11/19,8/13/19,193,8/27/19,8/28/19,0,8/29/19,42,193,235,173,hatched,before,count,NA,,,,,,,,,,,,,
337-1,337,4,B,NEW,US,40.73,-74.1,14.5,F3,100,7/22/19,7/29/19,319,y,8/11/19,8/13/19,247,8/27/19,8/28/19,1,8/29/19,11,248,259,165,hatched,before,count,NA,,,,,,,,,,,,,
338-1,338,4,B,NIG,JP,37.91,139,14.5,F3,78,7/22/19,7/29/19,366,y,8/11/19,8/13/19,217,8/27/19,8/28/19,2,8/29/19,67,219,286,68,hatched,before,count,NA,,,,,,,,,,,,,
339-1,339,4,B,OKI,JP,26.2,127.8,14.5,F4,102,7/22/19,7/29/19,242,y,8/11/19,8/13/19,161,8/27/19,8/28/19,43,8/29/19,5,204,209,228,hatched,before,count,NA,,,,,,,,,,,,,
340-1,340,4,B,TAK,JP,35.35,136,14.5,F3,105,7/22/19,7/29/19,477,n,8/11/19,8/13/19,374,8/27/19,8/28/19,18,8/29/19,14,392,406,48,hatched,before,count,NA,,,,,,,,,,,,,
341-1,341,4,B,YAM,JP,34.18,131.5,14.5,F4,73,7/22/19,7/29/19,175,n,8/11/19,8/13/19,108,8/27/19,8/28/19,0,8/29/19,3,108,111,47,hatched,before,count,NA,,,,,,,,,,,,,
